Age,In Squad,Appearances,Goals,Assists,Yellow Cards,Second Yellows,Straight Reds,Substituted On,Substituted Off,PPG,Minutes Played,Season,Placement,Champions League,Domestic Cup,TOTY,TOTY_Nominee,League_bundesliga,League_laliga,League_ligue-1,League_premier-league,League_serie-a,Position_Attacker,Position_Defender,Position_Goalkeeper,Position_Midfielder
23,34,31,3,5,10,0,0,7,11,1.23,2049.0,8,12,0,0,0,0,False,False,False,False,True,False,False,False,True
24,19,11,1,0,1,0,1,4,6,1.64,514.0,8,12,0,0,0,0,False,False,False,False,True,False,False,False,True
32,30,17,1,0,4,0,0,4,3,1.29,1145.0,8,12,0,0,0,0,False,False,False,False,True,False,False,False,True
34,39,34,1,1,9,1,0,5,4,1.32,2640.0,8,12,0,0,0,0,False,False,False,False,True,False,False,False,True
21,40,36,12,5,4,0,0,4,12,1.0,2659.0,8,12,0,0,0,0,False,False,False,False,True,True,False,False,False
25,14,14,5,4,2,0,0,3,4,0.79,986.0,8,12,0,0,0,0,False,False,False,False,True,True,False,False,False
22,37,23,4,3,0,0,0,12,6,1.35,1029.0,8,12,0,0,0,0,False,False,False,False,True,True,False,False,False
31,35,29,6,3,2,0,0,18,5,1.24,1297.0,8,12,0,0,0,0,False,False,False,False,True,True,False,False,False
32,24,18,5,2,0,0,0,1,5,1.33,1470.0,8,12,0,0,0,0,False,False,False,False,True,True,False,False,False
23,39,37,0,0,2,0,0,0,0,1.22,3330.0,8,13,0,0,0,0,False,False,False,False,True,False,False,True,False
24,29,24,1,0,6,1,0,3,2,0.92,1890.0,8,13,0,0,0,0,False,False,False,False,True,False,True,False,False
29,39,31,0,1,7,0,0,2,4,1.16,2579.0,8,13,0,0,0,0,False,False,False,False,True,False,True,False,False
21,33,15,2,0,1,1,0,4,6,0.8,857.0,8,13,0,0,0,0,False,False,False,False,True,False,True,False,False
34,30,16,1,0,4,1,0,3,1,1.56,1200.0,8,13,0,0,0,0,False,False,False,False,True,False,True,False,False
35,27,15,1,0,4,0,0,4,7,0.87,949.0,8,13,0,0,0,0,False,False,False,False,True,False,True,False,False
27,35,16,0,1,2,0,0,4,1,1.13,1166.0,8,13,0,0,0,0,False,False,False,False,True,False,True,False,False
29,27,24,1,0,5,0,2,0,1,1.25,2014.0,8,13,0,0,0,0,False,False,False,False,True,False,True,False,False
28,38,16,1,0,1,0,1,4,0,1.38,1208.0,8,13,0,0,0,0,False,False,False,False,True,False,True,False,False
29,30,25,0,1,1,1,0,0,3,1.2,2054.0,8,13,0,0,0,0,False,False,False,False,True,False,True,False,False
24,38,37,2,2,9,1,0,1,6,1.27,3185.0,8,13,0,0,0,0,False,False,False,False,True,False,False,False,True
20,20,14,0,0,5,1,0,0,9,1.21,1073.0,8,13,0,0,0,0,False,False,False,False,True,False,False,False,True
26,38,34,2,0,5,1,0,3,15,1.35,2503.0,8,13,0,0,0,0,False,False,False,False,True,False,False,False,True
29,33,26,2,2,10,0,0,4,8,1.23,1902.0,8,13,0,0,0,0,False,False,False,False,True,False,False,False,True
28,19,18,2,5,3,0,0,2,6,1.5,1410.0,8,13,0,0,0,0,False,False,False,False,True,False,False,False,True
34,38,19,0,0,2,0,1,16,0,1.63,534.0,8,13,0,0,0,0,False,False,False,False,True,False,False,False,True
32,17,16,1,1,4,0,0,7,7,1.06,862.0,8,13,0,0,0,0,False,False,False,False,True,False,False,False,True
34,37,20,0,0,4,0,0,13,4,1.3,873.0,8,13,0,0,0,0,False,False,False,False,True,False,False,False,True
24,40,25,3,3,3,0,0,12,5,1.0,1339.0,8,13,0,0,0,0,False,False,False,False,True,True,False,False,False
21,38,11,1,0,1,0,0,7,2,0.64,445.0,8,13,0,0,0,0,False,False,False,False,True,True,False,False,False
27,36,36,7,10,4,0,1,2,16,1.28,2890.0,8,13,0,0,0,0,False,False,False,False,True,True,False,False,False
33,23,16,4,1,0,0,0,3,6,1.0,1044.0,8,13,0,0,0,0,False,False,False,False,True,True,False,False,False
33,17,15,4,2,3,0,0,7,2,0.87,851.0,8,13,0,0,0,0,False,False,False,False,True,True,False,False,False
31,21,21,6,3,8,1,0,5,6,1.43,1363.0,8,13,0,0,0,0,False,False,False,False,True,True,False,False,False
31,35,34,0,0,2,0,0,0,0,1.03,3060.0,8,14,0,0,0,0,False,False,False,False,True,False,False,True,False
21,37,34,2,4,8,0,1,3,6,0.97,2715.0,8,14,0,0,0,0,False,False,False,False,True,False,True,False,False
21,37,22,0,0,6,0,1,8,3,0.95,1300.0,8,14,0,0,0,0,False,False,False,False,True,False,True,False,False
20,36,16,0,0,3,0,1,5,3,1.06,1023.0,8,14,0,0,0,0,False,False,False,False,True,False,True,False,False
22,32,21,0,1,6,1,0,3,0,1.14,1707.0,8,14,0,0,0,0,False,False,False,False,True,False,True,False,False
30,33,30,3,1,5,0,0,1,3,1.03,2631.0,8,14,0,0,0,0,False,False,False,False,True,False,True,False,False
32,28,19,0,0,4,0,0,1,4,1.16,1563.0,8,14,0,0,0,0,False,False,False,False,True,False,True,False,False
32,31,26,1,2,7,1,0,0,4,1.42,2201.0,8,14,0,0,0,0,False,False,False,False,True,False,True,False,False
21,36,13,0,0,2,0,0,7,1,0.85,684.0,8,14,0,0,0,0,False,False,False,False,True,False,False,False,True
17,35,35,0,1,11,1,1,4,4,1.09,2780.0,8,14,0,0,0,0,False,False,False,False,True,False,False,False,True
19,29,20,2,2,2,0,0,2,14,1.2,1357.0,8,14,0,0,0,0,False,False,False,False,True,False,False,False,True
23,33,29,0,0,4,0,0,4,10,1.24,2111.0,8,14,0,0,0,0,False,False,False,False,True,False,False,False,True
30,29,28,7,0,7,0,0,1,10,1.14,2185.0,8,14,0,0,0,0,False,False,False,False,True,False,False,False,True
23,28,24,0,3,2,1,0,6,12,1.13,1471.0,8,14,0,0,0,0,False,False,False,False,True,False,False,False,True
36,36,30,3,4,1,0,0,13,5,0.9,1768.0,8,14,0,0,0,0,False,False,False,False,True,False,False,False,True
34,37,24,0,0,3,0,0,9,0,1.25,1546.0,8,14,0,0,0,0,False,False,False,False,True,False,False,False,True
24,28,27,8,2,9,0,0,2,6,1.33,2135.0,8,14,0,0,0,0,False,False,False,False,True,True,False,False,False
27,32,30,4,2,6,0,0,6,15,1.23,1936.0,8,14,0,0,0,0,False,False,False,False,True,True,False,False,False
33,19,18,2,1,0,0,0,8,1,1.06,1115.0,8,14,0,0,0,0,False,False,False,False,True,True,False,False,False
29,40,40,0,0,2,0,0,0,0,1.08,3600.0,8,15,0,0,0,0,False,False,False,False,True,False,False,True,False
23,18,17,0,1,4,0,0,1,5,0.82,1424.0,8,15,0,0,0,0,False,False,False,False,True,False,True,False,False
27,26,17,1,2,4,0,0,0,4,1.29,1397.0,8,15,0,0,0,0,False,False,False,False,True,False,True,False,False
29,30,23,0,0,4,0,1,3,0,1.17,1866.0,8,15,0,0,0,0,False,False,False,False,True,False,True,False,False
31,33,28,0,1,7,1,0,2,1,1.25,2300.0,8,15,0,0,0,0,False,False,False,False,True,False,True,False,False
27,15,14,0,0,5,1,0,1,0,1.0,1143.0,8,15,0,0,0,0,False,False,False,False,True,False,True,False,False
24,23,16,0,0,2,0,0,1,2,1.06,1327.0,8,15,0,0,0,0,False,False,False,False,True,False,True,False,False
30,34,27,0,0,7,0,0,4,1,1.07,2152.0,8,15,0,0,0,0,False,False,False,False,True,False,True,False,False
28,21,19,3,0,5,1,1,2,1,0.89,1575.0,8,15,0,0,0,0,False,False,False,False,True,False,True,False,False
23,38,38,4,1,15,0,0,1,4,1.11,3254.0,8,15,0,0,0,0,False,False,False,False,True,False,False,False,True
24,40,40,8,1,7,0,0,4,15,1.08,3094.0,8,15,0,0,0,0,False,False,False,False,True,False,False,False,True
28,29,11,1,0,4,0,0,8,3,1.09,384.0,8,15,0,0,0,0,False,False,False,False,True,False,False,False,True
20,33,23,1,0,6,0,1,10,7,1.17,1199.0,8,15,0,0,0,0,False,False,False,False,True,False,False,False,True
30,37,32,0,1,4,0,0,4,9,1.19,2346.0,8,15,0,0,0,0,False,False,False,False,True,False,False,False,True
24,25,12,0,1,6,0,0,4,5,1.17,680.0,8,15,0,0,0,0,False,False,False,False,True,False,False,False,True
27,15,13,1,1,2,0,0,4,6,0.69,809.0,8,15,0,0,0,0,False,False,False,False,True,False,False,False,True
24,21,15,0,3,3,0,0,3,3,0.8,1099.0,8,15,0,0,0,0,False,False,False,False,True,False,False,False,True
20,32,25,3,0,5,1,0,11,12,1.0,1308.0,8,15,0,0,0,0,False,False,False,False,True,True,False,False,False
24,41,35,7,5,3,0,0,13,17,1.09,1920.0,8,15,0,0,0,0,False,False,False,False,True,True,False,False,False
28,21,21,13,2,3,0,0,0,5,1.05,1826.0,8,15,0,0,0,0,False,False,False,False,True,True,False,False,False
32,16,16,3,0,1,0,0,3,3,1.06,1223.0,8,15,0,0,0,0,False,False,False,False,True,True,False,False,False
32,33,25,2,5,1,0,0,11,9,0.96,1225.0,8,15,0,0,0,0,False,False,False,False,True,True,False,False,False
36,37,36,0,0,1,0,0,0,1,1.14,3186.0,8,16,0,0,0,0,False,False,False,False,True,False,False,True,False
21,32,17,2,0,5,0,0,3,2,1.06,1213.0,8,16,0,0,0,0,False,False,False,False,True,False,True,False,False
26,40,24,0,3,5,0,0,6,6,1.21,1563.0,8,16,0,0,0,0,False,False,False,False,True,False,True,False,False
24,32,22,1,0,10,1,0,0,6,0.77,1841.0,8,16,0,0,0,0,False,False,False,False,True,False,True,False,False
27,38,36,2,0,11,0,0,0,1,1.08,3228.0,8,16,0,0,0,0,False,False,False,False,True,False,True,False,False
32,30,11,0,0,3,0,1,2,1,1.91,793.0,8,16,0,0,0,0,False,False,False,False,True,False,True,False,False
29,39,24,0,1,3,1,0,2,1,1.04,1997.0,8,16,0,0,0,0,False,False,False,False,True,False,True,False,False
26,25,15,0,1,4,0,1,4,1,1.0,1063.0,8,16,0,0,0,0,False,False,False,False,True,False,True,False,False
22,38,28,0,2,7,0,0,6,7,1.11,1795.0,8,16,0,0,0,0,False,False,False,False,True,False,False,False,True
22,36,14,0,0,2,0,0,4,3,0.43,967.0,8,16,0,0,0,0,False,False,False,False,True,False,False,False,True
26,38,38,8,5,11,0,1,0,6,1.11,3297.0,8,16,0,0,0,0,False,False,False,False,True,False,False,False,True
27,38,29,0,1,9,0,0,4,6,1.14,2125.0,8,16,0,0,0,0,False,False,False,False,True,False,False,False,True
23,35,31,1,2,2,1,0,4,8,1.1,2373.0,8,16,0,0,0,0,False,False,False,False,True,False,False,False,True
23,40,39,4,5,4,0,0,2,16,1.0,3010.0,8,16,0,0,0,0,False,False,False,False,True,False,False,False,True
35,31,16,1,0,3,0,0,5,1,1.25,1074.0,8,16,0,0,0,0,False,False,False,False,True,False,False,False,True
30,12,12,2,0,1,1,0,2,5,1.17,820.0,8,16,0,0,0,0,False,False,False,False,True,False,False,False,True
21,39,32,2,4,6,0,0,17,11,0.91,1620.0,8,16,0,0,0,0,False,False,False,False,True,True,False,False,False
21,22,14,2,1,2,0,0,9,5,0.93,470.0,8,16,0,0,0,0,False,False,False,False,True,True,False,False,False
22,39,33,4,1,2,0,0,16,10,0.97,1739.0,8,16,0,0,0,0,False,False,False,False,True,True,False,False,False
32,38,34,11,2,4,0,0,8,13,0.91,2399.0,8,16,0,0,0,0,False,False,False,False,True,True,False,False,False
29,39,39,0,0,0,0,0,0,0,1.08,3510.0,8,17,0,0,0,0,False,False,False,False,True,False,False,True,False
22,36,28,0,3,3,0,0,6,4,1.21,1993.0,8,17,0,0,0,0,False,False,False,False,True,False,True,False,False
26,40,29,0,0,7,0,0,7,2,1.17,2044.0,8,17,0,0,0,0,False,False,False,False,True,False,True,False,False
21,39,31,1,3,7,0,0,7,6,1.29,2173.0,8,17,0,0,0,0,False,False,False,False,True,False,True,False,False
24,31,21,0,0,5,1,0,1,2,1.05,1691.0,8,17,0,0,0,0,False,False,False,False,True,False,True,False,False
31,39,37,0,0,9,1,1,1,0,1.19,3148.0,8,17,0,0,0,0,False,False,False,False,True,False,True,False,False
30,35,27,1,1,11,0,1,1,7,1.04,2216.0,8,17,0,0,0,0,False,False,False,False,True,False,True,False,False
26,29,16,0,0,4,0,0,5,3,1.06,1163.0,8,17,0,0,0,0,False,False,False,False,True,False,True,False,False
20,39,33,3,4,8,1,0,7,13,1.09,2300.0,8,17,0,0,0,0,False,False,False,False,True,False,False,False,True
25,41,30,1,0,3,0,0,3,8,1.07,2297.0,8,17,0,0,0,0,False,False,False,False,True,False,False,False,True
24,37,34,4,3,5,0,0,3,6,1.21,2745.0,8,17,0,0,0,0,False,False,False,False,True,False,False,False,True
31,23,19,0,1,8,0,0,4,10,1.21,1164.0,8,17,0,0,0,0,False,False,False,False,True,False,False,False,True
31,35,24,1,1,3,0,0,4,4,1.08,1872.0,8,17,0,0,0,0,False,False,False,False,True,False,False,False,True
27,16,16,0,0,5,0,0,3,4,0.94,1132.0,8,17,0,0,0,0,False,False,False,False,True,False,False,False,True
28,21,13,0,0,4,0,0,7,1,0.85,626.0,8,17,0,0,0,0,False,False,False,False,True,False,False,False,True
31,15,11,0,0,3,0,0,4,3,0.64,659.0,8,17,0,0,0,0,False,False,False,False,True,False,False,False,True
24,27,26,8,3,5,0,0,11,5,1.04,1531.0,8,17,0,0,0,0,False,False,False,False,True,True,False,False,False
20,23,12,0,1,1,0,0,9,4,1.08,360.0,8,17,0,0,0,0,False,False,False,False,True,True,False,False,False
19,40,13,3,0,1,0,0,6,4,1.08,642.0,8,17,0,0,0,0,False,False,False,False,True,True,False,False,False
22,16,11,0,1,1,0,0,7,4,0.73,412.0,8,17,0,0,0,0,False,False,False,False,True,True,False,False,False
37,31,25,4,5,0,0,0,11,10,1.24,1297.0,8,17,0,0,0,0,False,False,False,False,True,True,False,False,False
32,39,37,12,3,2,0,1,2,10,1.05,2995.0,8,17,0,0,0,0,False,False,False,False,True,True,False,False,False
25,38,30,0,0,1,0,0,0,0,1.07,2700.0,8,18,0,0,0,0,False,False,False,False,True,False,False,True,False
25,37,33,0,0,5,0,1,0,2,1.12,2938.0,8,18,0,0,0,0,False,False,False,False,True,False,True,False,False
25,41,39,1,2,5,0,0,2,5,1.1,3284.0,8,18,0,0,0,0,False,False,False,False,True,False,True,False,False
25,39,35,1,0,11,1,0,2,3,1.23,2967.0,8,18,0,0,0,0,False,False,False,False,True,False,True,False,False
25,17,13,1,2,6,0,0,0,4,0.85,1117.0,8,18,0,0,0,0,False,False,False,False,True,False,True,False,False
33,39,29,1,0,4,0,0,1,2,1.07,2539.0,8,18,0,0,0,0,False,False,False,False,True,False,True,False,False
24,23,20,0,2,6,0,0,2,1,0.8,1654.0,8,18,0,0,0,0,False,False,False,False,True,False,True,False,False
23,37,31,0,1,7,0,0,5,7,1.23,2212.0,8,18,0,0,0,0,False,False,False,False,True,False,False,False,True
25,21,20,0,2,9,0,0,10,5,1.35,1011.0,8,18,0,0,0,0,False,False,False,False,True,False,False,False,True
27,35,27,1,2,5,1,0,5,8,1.15,1905.0,8,18,0,0,0,0,False,False,False,False,True,False,False,False,True
25,36,23,2,3,4,1,0,3,6,1.39,1664.0,8,18,0,0,0,0,False,False,False,False,True,False,False,False,True
24,35,30,3,2,11,2,0,2,5,1.2,2383.0,8,18,0,0,0,0,False,False,False,False,True,False,False,False,True
27,32,13,0,0,3,0,0,2,10,1.31,766.0,8,18,0,0,0,0,False,False,False,False,True,False,False,False,True
22,42,39,5,4,1,0,0,30,4,1.1,1643.0,8,18,0,0,0,0,False,False,False,False,True,True,False,False,False
22,22,18,5,1,3,0,0,1,5,1.0,1500.0,8,18,0,0,0,0,False,False,False,False,True,True,False,False,False
22,32,26,2,2,3,1,0,5,12,1.31,1826.0,8,18,0,0,0,0,False,False,False,False,True,True,False,False,False
25,40,31,4,3,2,0,0,14,11,1.19,1653.0,8,18,0,0,0,0,False,False,False,False,True,True,False,False,False
33,15,14,5,2,1,0,1,4,7,1.07,876.0,8,18,0,0,0,0,False,False,False,False,True,True,False,False,False
30,19,13,2,0,2,0,0,6,7,1.08,626.0,8,18,0,0,0,0,False,False,False,False,True,True,False,False,False
22,38,34,0,0,3,0,0,0,0,0.88,3090.0,8,19,0,0,0,0,False,False,False,False,True,False,False,True,False
21,21,16,1,0,5,0,1,1,1,0.88,1219.0,8,19,0,0,0,0,False,False,False,False,True,False,True,False,False
23,37,18,0,1,5,0,0,1,1,1.0,1559.0,8,19,0,0,0,0,False,False,False,False,True,False,True,False,False
28,35,28,0,0,6,0,0,3,4,0.89,2282.0,8,19,0,0,0,0,False,False,False,False,True,False,True,False,False
28,31,11,1,0,2,0,0,1,1,0.91,1003.0,8,19,0,0,0,0,False,False,False,False,True,False,True,False,False
27,35,28,3,0,11,1,0,1,2,0.93,2454.0,8,19,0,0,0,0,False,False,False,False,True,False,True,False,False
27,39,18,0,1,2,0,0,4,3,0.61,1296.0,8,19,0,0,0,0,False,False,False,False,True,False,True,False,False
27,30,22,0,6,6,0,0,0,3,0.73,1933.0,8,19,0,0,0,0,False,False,False,False,True,False,True,False,False
28,20,19,1,0,5,0,0,0,0,0.79,1740.0,8,19,0,0,0,0,False,False,False,False,True,False,True,False,False
24,36,25,0,0,3,0,0,9,7,0.52,1494.0,8,19,0,0,0,0,False,False,False,False,True,False,False,False,True
25,17,15,1,0,4,0,0,3,8,0.67,929.0,8,19,0,0,0,0,False,False,False,False,True,False,False,False,True
22,35,29,0,0,11,0,1,2,13,1.03,2271.0,8,19,0,0,0,0,False,False,False,False,True,False,False,False,True
22,32,23,0,2,1,1,0,9,8,1.0,1182.0,8,19,0,0,0,0,False,False,False,False,True,False,False,False,True
32,38,20,2,0,3,0,0,6,8,0.95,1165.0,8,19,0,0,0,0,False,False,False,False,True,False,False,False,True
27,34,29,1,2,9,1,0,8,10,0.76,1863.0,8,19,0,0,0,0,False,False,False,False,True,False,False,False,True
32,36,28,4,2,7,0,0,3,2,0.82,2321.0,8,19,0,0,0,0,False,False,False,False,True,False,False,False,True
22,35,28,2,3,6,0,0,6,12,0.93,1921.0,8,19,0,0,0,0,False,False,False,False,True,True,False,False,False
23,35,19,0,1,2,0,0,15,3,0.32,442.0,8,19,0,0,0,0,False,False,False,False,True,True,False,False,False
28,35,33,9,4,12,0,0,4,11,0.82,2566.0,8,19,0,0,0,0,False,False,False,False,True,True,False,False,False
29,38,37,9,1,1,0,0,4,9,0.84,2912.0,8,19,0,0,0,0,False,False,False,False,True,True,False,False,False
25,30,22,0,1,2,0,0,11,6,0.64,1081.0,8,19,0,0,0,0,False,False,False,False,True,True,False,False,False
28,31,15,0,0,0,0,0,13,1,0.6,423.0,8,19,0,0,0,0,False,False,False,False,True,True,False,False,False
20,40,27,0,0,2,0,0,1,0,0.93,2409.0,8,20,0,0,0,0,False,False,False,False,True,False,False,True,False
33,22,13,0,0,0,0,1,0,0,0.62,1100.0,8,20,0,0,0,0,False,False,False,False,True,False,False,True,False
22,33,26,2,0,4,0,0,3,2,0.77,2045.0,8,20,0,0,0,0,False,False,False,False,True,False,True,False,False
19,14,12,0,1,2,0,0,4,4,0.58,637.0,8,20,0,0,0,0,False,False,False,False,True,False,True,False,False
22,40,25,1,0,4,0,0,6,1,0.88,1761.0,8,20,0,0,0,0,False,False,False,False,True,False,True,False,False
25,16,12,0,3,3,0,0,2,4,1.42,875.0,8,20,0,0,0,0,False,False,False,False,True,False,True,False,False
26,22,22,0,0,6,0,1,3,2,0.73,1722.0,8,20,0,0,0,0,False,False,False,False,True,False,True,False,False
28,37,37,5,1,7,0,0,1,3,0.86,3175.0,8,20,0,0,0,0,False,False,False,False,True,False,True,False,False
33,39,33,1,1,5,1,0,1,1,0.73,2917.0,8,20,0,0,0,0,False,False,False,False,True,False,True,False,False
23,35,27,0,4,3,0,1,3,11,0.81,1928.0,8,20,0,0,0,0,False,False,False,False,True,False,False,False,True
24,32,32,4,2,2,0,0,4,6,0.88,2471.0,8,20,0,0,0,0,False,False,False,False,True,False,False,False,True
23,21,20,3,5,4,1,0,3,2,0.7,1630.0,8,20,0,0,0,0,False,False,False,False,True,False,False,False,True
23,20,19,0,0,7,0,0,1,7,0.68,1574.0,8,20,0,0,0,0,False,False,False,False,True,False,False,False,True
31,19,19,1,1,8,0,0,1,7,0.68,1453.0,8,20,0,0,0,0,False,False,False,False,True,False,False,False,True
28,38,28,1,1,7,0,0,5,8,0.64,2034.0,8,20,0,0,0,0,False,False,False,False,True,False,False,False,True
29,21,11,0,1,0,0,0,5,2,1.27,621.0,8,20,0,0,0,0,False,False,False,False,True,False,False,False,True
30,36,34,1,0,2,0,0,15,8,0.76,1846.0,8,20,0,0,0,0,False,False,False,False,True,True,False,False,False
27,33,30,2,2,1,0,0,11,16,0.83,1501.0,8,20,0,0,0,0,False,False,False,False,True,True,False,False,False
31,36,18,2,0,3,1,0,5,8,0.72,1053.0,8,20,0,0,0,0,False,False,False,False,True,True,False,False,False
38,25,25,7,0,2,0,0,3,4,0.92,1953.0,8,20,0,0,0,0,False,False,False,False,True,True,False,False,False
30,32,31,6,2,6,0,0,10,7,0.84,1991.0,8,20,0,0,0,0,False,False,False,False,True,True,False,False,False
26,57,14,0,0,0,0,0,1,0,2.64,1215.0,9,1,0,1,0,0,False,False,False,False,True,False,False,True,False
38,51,43,0,0,0,0,0,0,1,2.23,3855.0,9,1,0,1,0,1,False,False,False,False,True,False,False,True,False
21,40,20,3,0,3,0,0,4,1,2.7,1558.0,9,1,0,1,0,0,False,False,False,False,True,False,True,False,False
25,54,43,3,8,7,0,0,6,1,2.23,3416.0,9,1,0,1,0,0,False,False,False,False,True,False,True,False,False
31,47,33,4,1,6,0,0,2,4,2.33,2660.0,9,1,0,1,0,1,False,False,False,False,True,False,True,False,False
29,42,21,1,0,3,0,0,4,5,2.0,1456.0,9,1,0,1,0,0,False,False,False,False,True,False,True,False,False
35,48,39,0,0,3,0,0,10,6,2.41,2618.0,9,1,0,1,0,0,False,False,False,False,True,False,True,False,False
29,48,45,5,1,8,0,0,4,2,2.22,3741.0,9,1,0,1,0,1,False,False,False,False,True,False,True,False,False
33,46,33,6,7,8,0,0,5,5,2.24,2543.0,9,1,0,1,1,0,False,False,False,False,True,False,True,False,False
32,50,30,1,4,9,0,0,4,10,2.4,2197.0,9,1,0,1,0,0,False,False,False,False,True,False,True,False,False
35,23,13,0,0,2,0,0,4,3,2.46,836.0,9,1,0,1,0,0,False,False,False,False,True,False,True,False,False
22,43,29,1,1,2,1,0,18,1,2.31,1228.0,9,1,0,1,0,0,False,False,False,False,True,False,False,False,True
26,55,47,8,14,10,0,0,7,19,2.26,3428.0,9,1,0,1,0,0,False,False,False,False,True,False,False,False,True
28,53,45,3,10,10,1,0,16,16,2.33,2909.0,9,1,0,1,0,0,False,False,False,False,True,False,False,False,True
23,41,28,0,3,6,0,0,13,9,2.21,1383.0,9,1,0,1,0,0,False,False,False,False,True,False,False,False,True
28,31,19,0,1,1,0,0,14,2,2.37,580.0,9,1,0,1,0,0,False,False,False,False,True,False,False,False,True
29,51,46,5,4,5,0,0,0,13,2.24,3836.0,9,1,0,1,0,0,False,False,False,False,True,False,False,False,True
30,42,29,2,3,4,0,0,6,12,2.45,2043.0,9,1,0,1,0,0,False,False,False,False,True,False,False,False,True
31,29,13,1,0,3,0,0,3,2,2.54,907.0,9,1,0,1,0,0,False,False,False,False,True,False,False,False,True
27,49,24,0,2,3,0,0,3,2,2.42,1883.0,9,1,0,1,0,0,False,False,False,False,True,False,False,False,True
22,49,48,19,9,3,0,0,7,30,2.31,3370.0,9,1,0,1,0,1,False,False,False,False,True,True,False,False,False
21,28,20,1,0,1,0,0,17,2,2.5,576.0,9,1,0,1,0,0,False,False,False,False,True,True,False,False,False
28,56,55,32,4,3,0,0,6,11,2.31,4492.0,9,1,0,1,0,1,False,False,False,False,True,True,False,False,False
30,52,50,11,7,9,0,0,7,9,2.34,3879.0,9,1,0,1,0,0,False,False,False,False,True,True,False,False,False
23,54,15,0,0,0,0,0,0,0,1.87,1350.0,9,2,0,0,0,0,False,False,False,False,True,False,False,True,False
26,54,39,0,0,0,0,0,0,0,2.23,3510.0,9,2,0,0,0,0,False,False,False,False,True,False,False,True,False
23,36,35,0,4,9,1,1,2,3,2.29,2943.0,9,2,0,0,0,0,False,False,False,False,True,False,True,False,False
21,47,36,1,1,3,0,1,7,5,2.28,2595.0,9,2,0,0,0,0,False,False,False,False,True,False,True,False,False
25,52,33,0,1,6,0,0,8,4,2.33,2197.0,9,2,0,0,0,0,False,False,False,False,True,False,True,False,False
25,13,13,1,3,3,0,0,3,5,1.92,956.0,9,2,0,0,0,0,False,False,False,False,True,False,True,False,False
25,47,45,0,3,12,0,0,1,8,2.07,3811.0,9,2,0,0,0,0,False,False,False,False,True,False,True,False,False
26,49,44,2,4,4,0,0,7,12,2.02,3371.0,9,2,0,0,0,0,False,False,False,False,True,False,True,False,False
29,53,48,4,1,4,0,0,4,3,2.13,3946.0,9,2,0,0,0,0,False,False,False,False,True,False,True,False,False
30,34,12,0,0,1,1,0,5,1,2.0,611.0,9,2,0,0,0,0,False,False,False,False,True,False,True,False,False
